booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
2244,121464,Cancelled,12-03-2022,13-03-2022,1,315,3272,692,09-03-2022
2246,121464,Cancelled,11-03-2022,12-03-2022,1,315,3189,674,09-03-2022
2314,121464,Cancelled,13-03-2022,14-03-2022,1,301,3249,688,09-03-2022
2011,122584,Stayed,10-03-2022,11-03-2022,1,571,4224,893,09-03-2022
2875,124293,Stayed,11-03-2022,12-03-2022,1,162,2561,542,09-03-2022
2361,129675,Cancelled,14-03-2022,15-03-2022,1,91,2404,508,09-03-2022
2830,133499,Stayed,09-03-2022,10-03-2022,1,188,2404,508,09-03-2022
2323,134416,Stayed,10-03-2022,11-03-2022,1,314,1964,416,09-03-2022
2871,140493,Cancelled,11-03-2022,12-03-2022,3,162,6681,1414,09-03-2022
2872,140493,Cancelled,10-03-2022,11-03-2022,3,162,7281,1540,09-03-2022
2874,140493,Cancelled,11-03-2022,12-03-2022,3,162,6681,1414,09-03-2022
2876,140493,Cancelled,10-03-2022,11-03-2022,3,162,7281,1540,09-03-2022
2829,141952,Stayed,09-03-2022,10-03-2022,1,188,2209,468,09-03-2022
2927,143748,Stayed,09-03-2022,10-03-2022,1,646,3211,680,09-03-2022
2646,146622,Stayed,09-03-2022,10-03-2022,1,58,2404,508,09-03-2022
2338,168493,Cancelled,09-03-2022,10-03-2022,1,683,5199,1100,09-03-2022
2239,188854,Cancelled,10-03-2022,11-03-2022,1,315,3488,738,09-03-2022
2243,188854,Stayed,12-03-2022,13-03-2022,1,315,3272,692,09-03-2022
2024,193036,Stayed,10-03-2022,12-03-2022,1,88,6492,1374,09-03-2022
2592,3207,Stayed,10-03-2022,11-03-2022,1,346,2014,426,10-03-2022
2495,6006,Cancelled,11-03-2022,12-03-2022,1,207,1884,398,10-03-2022
2444,7731,Cancelled,11-03-2022,12-03-2022,1,33,2209,468,10-03-2022
2689,10015,Stayed,11-03-2022,14-03-2022,1,996,8966,1896,10-03-2022
2387,13091,Stayed,10-03-2022,11-03-2022,1,62,1559,330,10-03-2022
2903,31994,Cancelled,12-03-2022,14-03-2022,1,206,5457,1200,10-03-2022
2270,33978,Stayed,13-03-2022,17-03-2022,1,473,8705,1841,10-03-2022
2100,51469,Stayed,11-03-2022,12-03-2022,1,583,2859,605,10-03-2022
2023,57835,Stayed,15-03-2022,17-03-2022,1,88,6427,1360,10-03-2022
2315,62390,Cancelled,16-03-2022,17-03-2022,1,301,2924,618,10-03-2022
2881,69332,Stayed,11-03-2022,12-03-2022,2,436,3767,828,10-03-2022
2922,76046,No Show,10-03-2022,11-03-2022,1,411,2924,618,10-03-2022
2164,82641,Cancelled,10-03-2022,11-03-2022,2,894,6497,1429,10-03-2022
2787,88044,Stayed,14-03-2022,16-03-2022,1,336,12217,2585,10-03-2022
2854,109075,Stayed,10-03-2022,11-03-2022,1,59,1624,343,10-03-2022
2457,139383,Stayed,10-03-2022,11-03-2022,1,33,1949,413,10-03-2022
2865,140493,No Show,18-03-2022,19-03-2022,1,162,4459,944,10-03-2022
2257,146507,Cancelled,10-03-2022,11-03-2022,1,557,2924,644,10-03-2022
2591,150771,Stayed,11-03-2022,12-03-2022,1,346,2339,495,10-03-2022
2396,162144,Stayed,10-03-2022,11-03-2022,1,233,2924,644,10-03-2022
2483,165031,Stayed,10-03-2022,11-03-2022,1,13,1949,413,10-03-2022
2302,168493,Cancelled,10-03-2022,11-03-2022,1,357,4549,963,10-03-2022
2188,179948,Stayed,12-03-2022,13-03-2022,1,244,2404,611,10-03-2022
2879,183032,Cancelled,15-03-2022,16-03-2022,1,651,2209,468,10-03-2022
2445,190208,Stayed,10-03-2022,11-03-2022,1,33,1949,413,10-03-2022
2593,190827,Cancelled,10-03-2022,11-03-2022,1,346,1624,358,10-03-2022
2577,195924,Stayed,11-03-2022,12-03-2022,1,653,2339,495,10-03-2022
2529,8864,Stayed,11-03-2022,12-03-2022,1,955,1676,354,11-03-2022
2104,17049,Cancelled,20-03-2022,21-03-2022,1,583,2924,618,11-03-2022
2443,21418,Cancelled,11-03-2022,12-03-2022,1,33,1949,413,11-03-2022
2608,25479,Stayed,11-03-2022,12-03-2022,1,50,2664,563,11-03-2022
2630,27492,Stayed,11-03-2022,12-03-2022,1,364,1689,358,11-03-2022
2631,27492,Cancelled,11-03-2022,12-03-2022,1,364,1689,358,11-03-2022
2632,27492,Cancelled,11-03-2022,12-03-2022,1,364,1689,358,11-03-2022
2895,31994,Cancelled,12-03-2022,14-03-2022,1,777,5717,1257,11-03-2022
2295,43107,Stayed,11-03-2022,12-03-2022,1,99,4419,935,11-03-2022
2212,74224,Stayed,11-03-2022,12-03-2022,1,633,3964,838,11-03-2022
2078,76337,Stayed,11-03-2022,12-03-2022,1,486,2599,660,11-03-2022
2193,79360,Stayed,12-03-2022,13-03-2022,1,353,2664,563,11-03-2022
2179,87053,Cancelled,25-03-2022,26-03-2022,1,83,2751,605,11-03-2022
2238,101173,Stayed,11-03-2022,12-03-2022,1,315,2812,595,11-03-2022
2250,106125,Cancelled,11-03-2022,12-03-2022,1,48,2924,743,11-03-2022
2664,106764,Stayed,11-03-2022,12-03-2022,1,522,2209,468,11-03-2022
2853,112455,Stayed,12-03-2022,13-03-2022,1,59,1754,371,11-03-2022
2424,116003,Stayed,11-03-2022,12-03-2022,1,3,2469,523,11-03-2022
2053,122286,Stayed,11-03-2022,12-03-2022,1,468,2989,633,11-03-2022
2054,122286,Cancelled,12-03-2022,13-03-2022,1,468,3119,660,11-03-2022
2203,137492,Stayed,11-03-2022,12-03-2022,1,820,2144,453,11-03-2022
2105,140507,Stayed,07-04-2022,08-04-2022,2,245,5792,1225,11-03-2022
2550,140525,Cancelled,11-03-2022,12-03-2022,1,181,1754,386,11-03-2022
2699,141740,No Show,11-03-2022,12-03-2022,1,808,2079,440,11-03-2022
2547,147278,Stayed,14-03-2022,15-03-2022,1,513,2469,523,11-03-2022
2511,151754,Cancelled,11-03-2022,12-03-2022,2,440,5067,1073,11-03-2022
2722,158172,Stayed,12-03-2022,13-03-2022,1,704,2228,565,11-03-2022
2554,171784,Stayed,11-03-2022,12-03-2022,1,848,2014,426,11-03-2022
2151,173516,Stayed,11-03-2022,12-03-2022,1,597,3379,715,11-03-2022
2913,175573,Stayed,11-03-2022,12-03-2022,1,677,2079,440,11-03-2022
2914,187359,Cancelled,11-03-2022,15-03-2022,1,601,8055,1772,11-03-2022
2804,189009,Stayed,11-03-2022,12-03-2022,1,537,6889,1749,11-03-2022
2301,189288,Stayed,11-03-2022,13-03-2022,1,357,7537,1595,11-03-2022
2099,8656,Stayed,12-03-2022,13-03-2022,1,583,3054,646,12-03-2022
2475,8704,Stayed,13-03-2022,15-03-2022,1,449,3812,806,12-03-2022
2476,8704,Stayed,12-03-2022,15-03-2022,1,449,5717,1210,12-03-2022
2707,13138,Cancelled,16-08-2022,17-08-2022,1,277,1949,0,12-03-2022
2264,18586,Stayed,12-03-2022,14-03-2022,1,883,7176,1518,12-03-2022
2154,26389,Stayed,13-03-2022,14-03-2022,1,154,2599,550,12-03-2022
2113,30752,Stayed,14-03-2022,15-03-2022,1,295,2534,558,12-03-2022
2256,31316,No Show,12-03-2022,13-03-2022,1,557,2469,523,12-03-2022
2395,33092,Stayed,12-03-2022,13-03-2022,1,233,2729,578,12-03-2022
2749,62941,Stayed,12-03-2022,13-03-2022,4,450,9355,2375,12-03-2022
2331,63032,Stayed,12-03-2022,13-03-2022,2,331,5067,1114,12-03-2022
2912,67915,Stayed,12-03-2022,13-03-2022,1,677,1912,405,12-03-2022
2590,108140,Cancelled,13-03-2022,14-03-2022,1,346,2209,561,12-03-2022
2181,109973,Cancelled,13-03-2022,14-03-2022,1,83,1840,389,12-03-2022
2467,127299,Stayed,12-03-2022,13-03-2022,1,37,2599,572,12-03-2022
2367,139495,Cancelled,17-03-2022,19-03-2022,1,370,5379,1184,12-03-2022
2873,140493,No Show,12-03-2022,13-03-2022,2,162,4794,1014,12-03-2022
2163,147466,No Show,12-03-2022,13-03-2022,1,894,2014,426,12-03-2022
2010,164004,Stayed,12-03-2022,13-03-2022,1,571,3834,811,12-03-2022
2456,188432,Cancelled,13-03-2022,14-03-2022,1,33,1949,413,12-03-2022
2350,12377,Stayed,16-03-2022,18-03-2022,1,25,6042,1278,13-03-2022
2345,16238,Stayed,13-03-2022,14-03-2022,2,398,5197,1100,13-03-2022
2607,20133,Stayed,14-03-2022,15-03-2022,1,50,2339,515,13-03-2022
2539,23503,Stayed,14-03-2022,15-03-2022,1,515,2469,523,13-03-2022
2540,23503,Cancelled,13-03-2022,14-03-2022,1,515,2274,481,13-03-2022
2032,26893,No Show,13-03-2022,14-03-2022,1,859,1559,343,13-03-2022
2559,48070,Stayed,14-03-2022,15-03-2022,1,131,2729,578,13-03-2022
2680,62188,Stayed,13-03-2022,14-03-2022,1,478,2144,453,13-03-2022
2526,85431,No Show,18-03-2022,19-03-2022,1,955,2171,460,13-03-2022
2730,90948,Cancelled,22-03-2022,23-03-2022,1,689,3184,673,13-03-2022
2731,90948,Cancelled,21-03-2022,22-03-2022,1,689,3184,673,13-03-2022
2732,90948,Cancelled,20-03-2022,21-03-2022,1,689,3184,673,13-03-2022
2332,96030,Cancelled,23-03-2022,24-03-2022,1,308,2599,550,13-03-2022
2112,96585,Stayed,15-03-2022,17-03-2022,1,295,5067,1114,13-03-2022
2528,110256,Stayed,13-03-2022,14-03-2022,1,955,1594,338,13-03-2022
2728,114013,Cancelled,20-03-2022,21-03-2022,1,689,3184,673,13-03-2022
2729,114013,Cancelled,21-03-2022,22-03-2022,1,689,3184,673,13-03-2022
2363,129595,Cancelled,01-04-2022,05-04-2022,1,370,9168,1939,13-03-2022
2217,137492,Stayed,13-03-2022,14-03-2022,1,635,1949,413,13-03-2022
2210,142291,Stayed,13-03-2022,15-03-2022,1,978,8252,1746,13-03-2022
2070,148274,Stayed,15-03-2022,18-03-2022,1,486,7601,1608,13-03-2022
2057,172023,Cancelled,18-03-2022,19-03-2022,1,152,2664,563,13-03-2022
2039,175955,Stayed,13-03-2022,14-03-2022,1,195,2392,506,13-03-2022
2300,189288,Stayed,13-03-2022,14-03-2022,1,357,3249,688,13-03-2022
2482,3424,Stayed,14-03-2022,15-03-2022,1,13,1819,385,14-03-2022
2693,9354,Stayed,15-03-2022,17-03-2022,1,997,5977,1265,14-03-2022
2466,9634,Cancelled,16-03-2022,17-03-2022,1,37,2209,468,14-03-2022
2423,9858,Cancelled,14-03-2022,15-03-2022,1,29,1494,316,14-03-2022
2688,10015,Stayed,14-03-2022,15-03-2022,1,996,2664,563,14-03-2022
2774,20387,Stayed,16-03-2022,18-03-2022,1,306,9617,2035,14-03-2022
2248,21651,Stayed,15-03-2022,18-03-2022,1,309,7145,1572,14-03-2022
2794,43432,Stayed,20-03-2022,22-03-2022,1,226,5590,0,14-03-2022
2606,45644,Stayed,14-03-2022,17-03-2022,1,50,6626,1401,14-03-2022
2118,47251,Stayed,14-03-2022,16-03-2022,1,86,5754,1266,14-03-2022
2018,66762,Stayed,18-03-2022,19-03-2022,1,109,3119,660,14-03-2022
2788,72165,Stayed,14-03-2022,15-03-2022,1,336,4224,893,14-03-2022
2384,76528,Cancelled,14-03-2022,15-03-2022,1,270,2794,710,14-03-2022
2947,78365,Stayed,14-03-2022,15-03-2022,1,619,1884,398,14-03-2022
2948,78365,Cancelled,14-03-2022,15-03-2022,1,619,2144,453,14-03-2022
2072,86676,Stayed,16-03-2022,17-03-2022,1,486,2209,468,14-03-2022
2836,88586,Stayed,14-03-2022,15-03-2022,1,282,2274,501,14-03-2022
2171,100829,Stayed,25-03-2022,26-03-2022,2,975,4287,908,14-03-2022
2878,114490,Stayed,14-03-2022,15-03-2022,1,651,1949,413,14-03-2022
2089,130034,Stayed,21-03-2022,23-03-2022,1,107,5587,1183,14-03-2022
2071,130739,Stayed,17-03-2022,18-03-2022,1,486,2404,529,14-03-2022
2712,136170,Cancelled,14-03-2022,15-03-2022,1,342,1884,398,14-03-2022
2771,137032,Stayed,14-03-2022,15-03-2022,1,139,1594,338,14-03-2022
2870,140493,No Show,14-03-2022,16-03-2022,3,162,12199,2581,14-03-2022
2196,141329,Stayed,19-03-2022,20-03-2022,1,757,2821,597,14-03-2022
2717,148025,Stayed,14-03-2022,15-03-2022,1,345,2262,497,14-03-2022
2682,150206,Stayed,17-03-2022,20-03-2022,1,702,7145,1814,14-03-2022
2034,171586,Stayed,15-03-2022,16-03-2022,1,232,2040,431,14-03-2022
2061,172023,Stayed,18-03-2022,19-03-2022,1,194,2404,508,14-03-2022
2571,178405,Stayed,22-03-2022,23-03-2022,1,653,2339,495,14-03-2022
2690,184227,Stayed,14-03-2022,15-03-2022,1,661,2274,501,14-03-2022
2199,3427,No Show,15-03-2022,16-03-2022,1,691,2490,527,15-03-2022
2471,8704,Stayed,15-03-2022,20-03-2022,1,449,9744,2061,15-03-2022
2687,10015,Stayed,15-03-2022,16-03-2022,1,996,2794,591,15-03-2022
2737,18625,Stayed,18-03-2022,20-03-2022,1,599,4521,957,15-03-2022
2117,47251,Stayed,16-03-2022,17-03-2022,1,86,2764,608,15-03-2022
2833,49071,Stayed,27-04-2022,01-05-2022,1,117,21315,4509,15-03-2022
2576,56894,Stayed,15-03-2022,16-03-2022,1,653,1884,398,15-03-2022
2546,56905,Stayed,15-03-2022,16-03-2022,1,513,2014,426,15-03-2022
2799,59024,Stayed,15-03-2022,17-03-2022,2,226,12220,0,15-03-2022
2868,64828,Cancelled,15-03-2022,16-03-2022,1,162,2059,436,15-03-2022
2869,64828,Cancelled,15-03-2022,16-03-2022,1,162,2844,602,15-03-2022
2686,76858,Stayed,16-03-2022,17-03-2022,1,483,1819,385,15-03-2022
2956,78365,Stayed,15-03-2022,16-03-2022,1,619,2014,426,15-03-2022
2108,83992,Stayed,15-03-2022,17-03-2022,1,944,3739,791,15-03-2022
2508,87679,Stayed,16-03-2022,17-03-2022,1,629,1559,330,15-03-2022
2326,92056,No Show,15-03-2022,16-03-2022,1,314,1906,419,15-03-2022
2377,96349,Stayed,19-03-2022,20-03-2022,1,130,1559,330,15-03-2022
2236,101173,Stayed,16-03-2022,18-03-2022,1,315,5546,1174,15-03-2022
2652,106080,Stayed,15-03-2022,16-03-2022,1,448,2014,426,15-03-2022
2255,111771,Cancelled,15-03-2022,16-03-2022,1,557,2469,627,15-03-2022
2313,134413,Cancelled,23-03-2022,24-03-2022,1,301,2924,618,15-03-2022
2663,136602,Stayed,15-03-2022,16-03-2022,1,522,1689,358,15-03-2022
2770,137032,Stayed,15-03-2022,16-03-2022,1,139,1594,338,15-03-2022
2866,140493,No Show,15-03-2022,16-03-2022,2,162,3541,749,15-03-2022
2867,140493,No Show,15-03-2022,16-03-2022,2,162,3541,749,15-03-2022
2322,145095,No Show,15-03-2022,17-03-2022,1,314,3812,0,15-03-2022
2852,173243,Cancelled,20-03-2022,21-03-2022,1,59,1884,398,15-03-2022
2422,179042,No Show,15-03-2022,16-03-2022,1,29,1884,398,15-03-2022
2603,2831,Stayed,17-03-2022,18-03-2022,1,176,2236,473,16-03-2022
2197,3427,Stayed,17-03-2022,18-03-2022,1,691,2093,443,16-03-2022
2616,5397,Cancelled,19-03-2022,20-03-2022,1,239,2050,433,16-03-2022
2901,12340,Stayed,16-03-2022,19-03-2022,1,206,8900,2259,16-03-2022
2271,19221,Stayed,16-03-2022,17-03-2022,1,473,2209,486,16-03-2022
2618,21072,No Show,18-03-2022,19-03-2022,1,239,1970,417,16-03-2022
2694,53581,Stayed,16-03-2022,17-03-2022,1,997,2924,618,16-03-2022
2527,54699,Cancelled,17-03-2022,18-03-2022,1,955,1715,377,16-03-2022
2545,56905,Stayed,16-03-2022,17-03-2022,1,513,2274,481,16-03-2022
2008,61516,Stayed,17-03-2022,18-03-2022,1,571,4126,873,16-03-2022
2083,67529,Stayed,17-03-2022,18-03-2022,1,402,1299,275,16-03-2022
2946,78365,Stayed,16-03-2022,17-03-2022,1,619,2404,508,16-03-2022
2440,85376,Stayed,16-03-2022,17-03-2022,1,33,1689,358,16-03-2022
2779,91912,Stayed,16-03-2022,17-03-2022,1,294,1851,392,16-03-2022
2786,105268,Cancelled,19-03-2022,20-03-2022,1,336,5459,1155,16-03-2022
2095,106210,Stayed,27-03-2022,30-03-2022,1,274,6930,1525,16-03-2022
2269,122970,No Show,16-03-2022,17-03-2022,1,473,2014,426,16-03-2022
2299,139526,Stayed,16-03-2022,17-03-2022,1,357,3444,728,16-03-2022
2209,149275,Stayed,16-03-2022,17-03-2022,1,978,3769,829,16-03-2022
2472,149975,Cancelled,17-03-2022,18-03-2022,1,449,2192,464,16-03-2022
2254,156506,Stayed,16-03-2022,17-03-2022,1,557,2144,472,16-03-2022
2782,172517,Cancelled,19-03-2022,20-03-2022,1,858,4354,1106,16-03-2022
2838,172729,Cancelled,16-03-2022,18-03-2022,1,325,6367,1400,16-03-2022
2283,186697,No Show,17-03-2022,20-03-2022,1,229,11501,2433,16-03-2022
2919,194329,Stayed,24-03-2022,27-03-2022,2,663,22495,4759,16-03-2022
2920,194329,Stayed,23-03-2022,24-03-2022,1,663,3920,829,16-03-2022
2789,9732,Stayed,21-03-2022,23-03-2022,1,136,8317,1760,17-03-2022
2902,12340,Stayed,17-03-2022,18-03-2022,1,206,2339,515,17-03-2022
2439,14601,Cancelled,18-03-2022,19-03-2022,1,33,2274,481,17-03-2022
2143,15169,Cancelled,21-04-2022,23-04-2022,1,760,5047,1068,17-03-2022
2144,15169,Cancelled,21-04-2022,23-04-2022,1,760,5047,1068,17-03-2022
2790,17865,Cancelled,17-03-2022,18-03-2022,1,136,3444,728,17-03-2022
2659,19988,Cancelled,17-03-2022,18-03-2022,1,417,1477,375,17-03-2022
2156,26389,Stayed,17-03-2022,18-03-2022,1,154,2209,468,17-03-2022
2662,35242,Stayed,17-03-2022,18-03-2022,1,522,1754,371,17-03-2022
2656,47195,Stayed,17-03-2022,18-03-2022,1,417,1798,381,17-03-2022
2812,53257,Stayed,17-03-2022,18-03-2022,1,885,2469,627,17-03-2022
2080,55529,Stayed,18-03-2022,19-03-2022,1,153,2144,453,17-03-2022
2237,56558,Stayed,17-03-2022,18-03-2022,1,315,3285,695,17-03-2022
2544,56905,Stayed,17-03-2022,18-03-2022,1,513,2274,481,17-03-2022
2173,73181,Stayed,17-03-2022,19-03-2022,1,756,4742,1203,17-03-2022
2778,91912,Stayed,17-03-2022,18-03-2022,1,294,1798,381,17-03-2022
2806,105268,Cancelled,19-03-2022,20-03-2022,1,847,5914,1301,17-03-2022
2823,105268,Cancelled,19-03-2022,20-03-2022,1,800,4263,902,17-03-2022
2880,114490,Stayed,17-03-2022,18-03-2022,1,436,2339,495,17-03-2022
2097,116485,Stayed,19-03-2022,20-03-2022,1,56,1950,413,17-03-2022
2005,119697,Stayed,17-03-2022,18-03-2022,2,252,6399,1354,17-03-2022
2309,121464,Cancelled,16-04-2022,17-04-2022,1,301,3054,646,17-03-2022
2358,125282,Stayed,17-03-2022,18-03-2022,1,366,1743,369,17-03-2022
2940,126588,Stayed,17-03-2022,18-03-2022,1,211,3834,811,17-03-2022
2353,133863,Stayed,17-03-2022,18-03-2022,1,415,4159,880,17-03-2022
2354,133863,No Show,17-03-2022,18-03-2022,1,394,4549,963,17-03-2022
2930,161789,Stayed,17-03-2022,18-03-2022,1,236,4159,1056,17-03-2022
2084,171522,Stayed,17-03-2022,18-03-2022,1,402,1624,343,17-03-2022
2235,188854,Cancelled,19-03-2022,20-03-2022,1,315,3189,674,17-03-2022
2575,195924,Cancelled,18-03-2022,19-03-2022,1,653,2794,591,17-03-2022
2543,14601,Stayed,18-03-2022,19-03-2022,1,513,2469,523,18-03-2022
2366,21954,Cancelled,18-03-2022,19-03-2022,1,370,1993,506,18-03-2022
2676,23493,Stayed,18-03-2022,19-03-2022,1,262,2404,508,18-03-2022
2564,30578,No Show,18-03-2022,19-03-2022,1,466,1868,474,18-03-2022
2538,33493,Stayed,18-03-2022,19-03-2022,1,515,2664,563,18-03-2022
2588,42741,Stayed,18-03-2022,19-03-2022,1,346,2729,578,18-03-2022
2170,47628,Stayed,18-03-2022,19-03-2022,1,251,2014,426,18-03-2022
2159,52281,Stayed,18-03-2022,20-03-2022,1,84,3637,770,18-03-2022
2160,52281,Cancelled,18-03-2022,19-03-2022,1,84,2079,440,18-03-2022
2161,52281,Cancelled,18-03-2022,20-03-2022,1,84,3637,770,18-03-2022
2174,52617,Stayed,18-03-2022,20-03-2022,1,756,5392,1141,18-03-2022
2703,68193,Cancelled,11-04-2022,14-04-2022,1,703,8381,1773,18-03-2022
2172,73181,Stayed,19-03-2022,20-03-2022,1,756,1884,398,18-03-2022
2185,73651,Stayed,18-03-2022,19-03-2022,1,106,2274,481,18-03-2022
2621,75870,Cancelled,18-03-2022,19-03-2022,1,400,2079,440,18-03-2022
2462,85376,Stayed,18-03-2022,19-03-2022,1,305,1754,371,18-03-2022
2463,85376,Cancelled,18-03-2022,19-03-2022,1,305,1559,330,18-03-2022
2692,88934,Cancelled,20-03-2022,21-03-2022,1,505,1754,371,18-03-2022
2589,106973,Cancelled,19-03-2022,20-03-2022,1,346,2729,601,18-03-2022
2736,109970,Stayed,18-03-2022,19-03-2022,1,157,2079,440,18-03-2022
2764,112239,Cancelled,14-04-2022,16-04-2022,2,139,6739,1426,18-03-2022
2617,113889,Stayed,18-03-2022,19-03-2022,1,239,2363,501,18-03-2022
2960,119652,Cancelled,20-03-2022,21-03-2022,1,853,3444,728,18-03-2022
2552,121788,Cancelled,19-03-2022,20-03-2022,1,399,2664,563,18-03-2022
2180,127496,Cancelled,18-03-2022,19-03-2022,1,83,3008,637,18-03-2022
2225,130583,Stayed,19-03-2022,20-03-2022,1,299,4029,853,18-03-2022
2848,133115,Cancelled,18-03-2022,20-03-2022,1,261,4417,935,18-03-2022
2716,141740,Stayed,19-03-2022,20-03-2022,1,345,2419,512,18-03-2022
2565,143053,Cancelled,18-03-2022,19-03-2022,1,466,1868,411,18-03-2022
2858,151754,Cancelled,18-03-2022,19-03-2022,1,574,2664,563,18-03-2022
2461,155152,Stayed,18-03-2022,19-03-2022,1,305,2274,481,18-03-2022
2421,163241,Cancelled,20-03-2022,21-03-2022,1,29,2404,508,18-03-2022
2167,164004,Stayed,18-03-2022,19-03-2022,1,612,2729,578,18-03-2022
2059,172023,Stayed,24-03-2022,26-03-2022,1,194,4677,990,18-03-2022
2877,173243,Cancelled,20-03-2022,21-03-2022,1,651,1429,303,18-03-2022
2365,177699,Cancelled,20-03-2022,21-03-2022,1,370,2081,528,18-03-2022
2438,188432,No Show,19-03-2022,20-03-2022,1,33,2274,481,18-03-2022
2165,194199,Cancelled,18-03-2022,19-03-2022,1,907,2469,523,18-03-2022
2281,198621,Cancelled,18-03-2022,19-03-2022,1,422,4614,976,18-03-2022
2587,3207,Stayed,19-03-2022,20-03-2022,1,346,1949,413,19-03-2022
2675,3231,Stayed,20-03-2022,21-03-2022,1,655,2079,440,19-03-2022
2615,5397,Stayed,20-03-2022,21-03-2022,1,239,1888,399,19-03-2022
2481,12485,Stayed,19-03-2022,20-03-2022,2,13,3377,715,19-03-2022
2145,15169,Cancelled,21-04-2022,23-04-2022,1,760,5026,1064,19-03-2022
2146,15169,Cancelled,21-04-2022,23-04-2022,2,760,10052,2126,19-03-2022
2822,40124,Cancelled,19-03-2022,20-03-2022,1,800,2461,520,19-03-2022
2383,44138,Cancelled,19-03-2022,20-03-2022,1,391,2209,561,19-03-2022
2847,54065,Stayed,19-03-2022,20-03-2022,1,261,2144,453,19-03-2022
2214,55660,Stayed,20-03-2022,21-03-2022,1,219,1689,372,19-03-2022
2133,57801,Stayed,19-03-2022,20-03-2022,1,161,1791,380,19-03-2022
2134,57801,Cancelled,20-03-2022,21-03-2022,1,161,2198,465,19-03-2022
2515,58429,Cancelled,19-04-2022,27-04-2022,1,955,17150,3628,19-03-2022
2620,58429,Cancelled,19-04-2022,27-04-2022,1,400,16110,3408,19-03-2022
2653,58429,Stayed,19-04-2022,27-04-2022,1,417,14425,3051,19-03-2022
2654,58429,Stayed,19-04-2022,27-04-2022,1,417,14425,3051,19-03-2022
2894,66896,Cancelled,19-03-2022,20-03-2022,1,44,2144,453,19-03-2022
2701,68193,No Show,11-04-2022,13-04-2022,1,703,5587,1183,19-03-2022
2718,68193,Cancelled,11-04-2022,13-04-2022,1,704,4230,895,19-03-2022
2082,69650,Stayed,19-03-2022,20-03-2022,3,402,4091,866,19-03-2022
2753,87734,Stayed,19-03-2022,20-03-2022,1,541,2664,563,19-03-2022
2939,98742,Stayed,20-03-2022,21-03-2022,1,211,3639,770,19-03-2022
2376,113593,Cancelled,19-03-2022,20-03-2022,1,130,1819,385,19-03-2022
2191,122311,Cancelled,07-04-2022,10-04-2022,1,408,6041,1278,19-03-2022
2364,129595,Cancelled,01-04-2022,03-04-2022,1,370,4321,914,19-03-2022
2884,134314,Stayed,19-03-2022,20-03-2022,1,685,2404,508,19-03-2022
2312,134413,Cancelled,21-03-2022,22-03-2022,1,301,3444,728,19-03-2022
2655,145838,Stayed,19-03-2022,20-03-2022,1,417,2120,449,19-03-2022
2216,151151,Cancelled,20-03-2022,21-03-2022,2,635,3897,825,19-03-2022
2864,173243,Cancelled,20-03-2022,21-03-2022,1,162,2142,453,19-03-2022
2650,175856,Stayed,23-03-2022,24-03-2022,1,448,2794,591,19-03-2022
2341,182418,Cancelled,22-03-2022,23-03-2022,1,135,2274,481,19-03-2022
2743,182513,Cancelled,20-03-2022,21-03-2022,1,724,2132,451,19-03-2022
2231,183032,Stayed,23-03-2022,24-03-2022,1,315,3189,674,19-03-2022
2234,183919,Stayed,19-03-2022,20-03-2022,1,315,3224,682,19-03-2022
2056,185451,Cancelled,21-03-2022,22-03-2022,1,468,2166,459,19-03-2022
2282,186697,Stayed,20-03-2022,24-03-2022,1,229,15595,3299,19-03-2022
2351,1775,Stayed,20-03-2022,21-03-2022,1,25,2790,591,20-03-2022
2330,23899,Stayed,20-03-2022,21-03-2022,1,331,2274,481,20-03-2022
2371,27492,Cancelled,21-03-2022,22-03-2022,1,960,1794,395,20-03-2022
2814,37146,Stayed,12-04-2022,13-04-2022,1,800,5048,1068,20-03-2022
2398,39047,Stayed,20-03-2022,21-03-2022,1,233,3379,715,20-03-2022
2402,39047,Cancelled,20-03-2022,21-03-2022,1,562,2989,633,20-03-2022
2808,48864,Stayed,21-03-2022,01-04-2022,1,885,37166,7862,20-03-2022
2132,57801,Stayed,20-03-2022,21-03-2022,1,161,2067,438,20-03-2022
2136,57801,Cancelled,21-03-2022,22-03-2022,1,161,2387,505,20-03-2022
2268,59211,Stayed,21-03-2022,22-03-2022,1,473,2209,561,20-03-2022
2111,70558,Stayed,25-03-2022,26-03-2022,1,295,3184,673,20-03-2022
2092,70651,Stayed,20-03-2022,21-03-2022,1,383,2469,523,20-03-2022
2955,78365,Stayed,20-03-2022,21-03-2022,1,619,2014,426,20-03-2022
2469,108360,Cancelled,24-03-2022,25-03-2022,1,449,2430,514,20-03-2022
2420,122076,Stayed,20-03-2022,21-03-2022,1,29,1494,316,20-03-2022
2846,135369,Stayed,25-03-2022,26-03-2022,1,261,2274,481,20-03-2022
2769,137032,Stayed,20-03-2022,21-03-2022,1,139,1594,338,20-03-2022
2797,143913,Stayed,20-03-2022,21-03-2022,1,226,2859,629,20-03-2022
2928,150469,Cancelled,20-03-2022,21-03-2022,1,652,2794,591,20-03-2022
2523,153485,Stayed,22-03-2022,23-03-2022,1,955,1749,385,20-03-2022
2524,153485,Cancelled,23-03-2022,24-03-2022,1,955,2049,451,20-03-2022
2795,154793,Stayed,20-03-2022,21-03-2022,1,226,3055,0,20-03-2022
